,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,BsmtFin_SF_1,Total_Bsmt_SF,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,PID,Mas_Vnr_Area,1st_Flr_SF,2nd_Flr_SF,Full_Bath,Half_Bath,Kitchen_AbvGr,Wood_Deck_SF,Screen_Porch,Bsmt_Qual_missing,BrkSide,Edwards,IDOTRR,NAmes,NoRidge,NridgHt,OldTown,Somerst,StoneBr,2fmCon,New
159,20,72.0,10011,5,6,360.0,1070.0,0.0,2,6,1,447.0,535180070,64.0,1236,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,30,0.0,25339,5,7,0.0,816.0,0.0,3,7,0,576.0,905226050,0.0,1416,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,60,0.0,8883,7,5,608.0,929.0,1.0,3,7,1,619.0,906403060,360.0,946,927,2,1,1,108,144,0,0,0,0,0,0,0,0,0,0,0,0
162,90,50.0,3000,5,1,0.0,1040.0,0.0,4,11,0,0.0,903430070,0.0,1088,1040,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,160,36.0,2448,7,5,573.0,764.0,1.0,2,6,0,474.0,528188150,106.0,764,862,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164,20,73.0,7100,5,7,708.0,816.0,1.0,2,5,0,308.0,535404080,0.0,816,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,160,36.0,2592,5,3,129.0,536.0,0.0,3,4,0,336.0,923225440,0.0,536,576,1,1,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0
166,50,0.0,5700,7,7,0.0,572.0,0.0,2,5,1,288.0,902401010,0.0,572,539,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,160,24.0,2289,6,6,311.0,855.0,0.0,3,7,1,440.0,527455060,0.0,855,586,2,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
168,190,60.0,12180,4,4,348.0,672.0,1.0,2,5,0,280.0,908226130,0.0,672,252,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
169,85,0.0,7400,5,5,104.0,1060.0,1.0,2,5,0,506.0,905108170,0.0,1126,0,1,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0
170,20,68.0,8842,5,6,0.0,381.0,0.0,3,6,0,319.0,908102110,0.0,992,0,1,0,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0
171,50,60.0,8850,6,7,0.0,768.0,0.0,3,7,0,576.0,903401070,0.0,752,624,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,20,92.0,9215,7,5,0.0,1218.0,0.0,2,4,0,676.0,528456160,0.0,1218,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
173,70,79.0,9480,5,7,386.0,728.0,0.0,3,7,2,312.0,534479140,224.0,888,756,1,1,1,168,0,0,0,0,0,1,0,0,0,0,0,0,0
174,20,82.0,11880,7,5,704.0,1271.0,0.0,3,7,1,478.0,527356040,206.0,1601,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,70,60.0,10800,7,7,0.0,1313.0,0.0,5,10,1,342.0,902405070,0.0,1313,1182,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,60,0.0,7861,6,5,457.0,783.0,1.0,3,7,1,393.0,528235050,0.0,807,702,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
177,20,0.0,11616,5,5,170.0,1092.0,0.0,3,6,1,288.0,905200220,116.0,1092,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,60,96.0,10542,7,5,1173.0,1311.0,1.0,3,9,1,983.0,528365060,651.0,1325,1093,2,1,1,250,0,0,0,0,0,0,1,0,0,0,0,0,0
179,160,21.0,1680,6,5,156.0,483.0,0.0,2,5,0,264.0,527451180,504.0,483,504,1,1,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0
180,20,80.0,8546,4,5,0.0,1121.0,0.0,2,5,0,440.0,908208020,0.0,1121,0,2,0,1,132,0,0,0,1,0,0,0,0,0,0,0,0,0
181,20,90.0,7407,6,7,600.0,912.0,1.0,2,6,0,923.0,902402010,0.0,1236,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,20,78.0,10140,5,6,788.0,1056.0,1.0,3,6,0,495.0,527376090,0.0,1074,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,60,65.0,8158,7,5,550.0,884.0,1.0,3,8,0,543.0,907262030,252.0,884,884,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,20,62.0,7500,7,5,0.0,1257.0,0.0,3,6,1,453.0,528488120,0.0,1266,0,2,0,1,38,0,0,0,0,0,0,0,0,0,1,0,0,0
185,50,85.0,10678,8,5,700.0,1683.0,0.0,4,9,1,541.0,533130170,337.0,2129,743,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
186,20,49.0,15256,8,5,929.0,1485.0,1.0,3,6,0,754.0,528429110,84.0,1464,0,2,0,1,168,0,0,0,0,0,0,0,0,0,1,0,0,0
187,60,88.0,14200,7,6,445.0,924.0,0.0,4,8,2,487.0,535125060,309.0,1216,941,2,1,1,105,0,0,0,0,0,1,0,0,0,0,0,0,0
188,60,82.0,12438,8,5,0.0,1234.0,0.0,4,10,1,666.0,527212040,466.0,1264,1312,2,1,1,324,0,0,0,0,0,0,0,0,0,0,1,0,1
189,60,59.0,16023,9,5,1218.0,1398.0,1.0,3,11,1,670.0,527210030,600.0,1414,1384,3,1,1,182,0,0,0,0,0,0,0,0,0,0,1,0,1
190,20,155.0,20064,8,6,51.0,966.0,2.0,0,5,2,529.0,906475170,0.0,1743,0,0,1,1,646,0,0,0,0,0,0,0,0,0,0,0,0,0
191,20,0.0,9819,6,5,1567.0,1567.0,1.0,2,5,2,714.0,924100040,0.0,1567,0,2,0,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0
192,20,80.0,10400,7,5,0.0,1090.0,0.0,3,6,1,479.0,527359050,189.0,1370,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,90,91.0,11643,5,5,500.0,1248.0,1.0,6,12,0,968.0,535402330,368.0,1338,1296,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,20,78.0,11645,8,5,1122.0,1570.0,1.0,2,6,0,754.0,906392120,198.0,1590,0,2,1,1,176,0,0,0,0,0,0,0,0,0,0,0,0,1
195,20,61.0,7328,7,5,0.0,1450.0,0.0,2,6,0,788.0,531376090,140.0,1450,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,50,72.0,7822,6,3,0.0,832.0,0.0,3,7,0,528.0,908227010,0.0,846,492,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,60,65.0,9018,7,5,0.0,728.0,0.0,3,8,1,400.0,528221090,0.0,728,728,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
198,20,103.0,13472,10,5,56.0,2392.0,0.0,3,8,1,968.0,528166060,922.0,2392,0,2,0,1,248,0,0,0,0,0,0,0,1,0,0,0,0,0
199,180,0.0,1533,4,5,503.0,530.0,1.0,2,4,0,297.0,923228200,0.0,530,462,1,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0
200,60,85.0,11003,10,5,765.0,1017.0,1.0,3,10,1,812.0,528477050,160.0,1026,981,2,1,1,168,0,0,0,0,0,0,0,0,0,1,0,0,0
201,60,83.0,10790,7,5,0.0,1066.0,0.0,4,8,1,600.0,528348030,275.0,1108,1277,2,1,1,120,0,0,0,0,0,0,1,0,0,0,0,0,0
202,75,53.0,7128,7,5,364.0,918.0,0.0,4,7,2,240.0,909254130,0.0,918,728,2,0,1,0,126,0,0,0,0,0,0,0,0,0,0,0,0
203,60,64.0,7713,7,5,0.0,728.0,0.0,3,7,0,400.0,528222080,16.0,728,728,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
204,50,52.0,6240,5,7,276.0,528.0,0.0,2,5,0,624.0,903232190,0.0,548,492,1,0,1,306,0,0,1,0,0,0,0,0,0,0,0,0,0
205,70,86.0,22420,6,6,1128.0,1370.0,1.0,4,10,1,864.0,909275310,0.0,1370,1254,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,20,85.0,15300,5,5,42.0,1068.0,1.0,2,7,1,528.0,923201020,0.0,1264,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,120,0.0,3196,7,5,0.0,1374.0,0.0,2,7,1,420.0,528228325,18.0,1557,0,2,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0
208,85,72.0,9360,6,7,841.0,957.0,1.0,2,5,2,541.0,914475030,0.0,1287,0,1,1,1,302,120,0,0,0,0,0,0,0,0,0,0,0,0
209,20,0.0,11241,6,7,578.0,1004.0,1.0,2,5,1,480.0,527402200,180.0,1004,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210,20,81.0,9260,7,5,0.0,1162.0,0.0,3,6,0,483.0,531376070,0.0,1162,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,20,90.0,7993,7,5,0.0,1436.0,0.0,3,6,0,529.0,528458020,0.0,1436,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
212,20,94.0,9239,5,8,634.0,960.0,1.0,3,6,0,300.0,905201020,0.0,960,0,1,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0
213,20,60.0,10044,5,6,1070.0,1196.0,1.0,3,6,0,336.0,908102170,0.0,1196,0,1,0,1,257,0,0,0,1,0,0,0,0,0,0,0,0,0
214,120,43.0,3182,8,5,24.0,1256.0,0.0,2,6,1,430.0,528228440,16.0,1269,0,2,0,1,146,144,0,0,0,0,0,0,0,0,0,0,0,0
215,20,60.0,7626,5,8,931.0,1031.0,1.0,2,5,0,230.0,535353040,0.0,1031,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,50,60.0,7008,4,8,0.0,448.0,0.0,1,5,0,280.0,535377100,0.0,448,272,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217,20,128.0,12160,6,4,1024.0,1505.0,1.0,2,6,1,505.0,534475185,90.0,1505,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,30,50.0,6305,5,7,0.0,920.0,0.0,2,5,1,240.0,909256120,0.0,954,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,60,68.0,8846,6,5,0.0,750.0,0.0,3,6,0,564.0,907418020,0.0,750,750,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,20,0.0,10659,5,6,915.0,1050.0,1.0,3,6,0,368.0,534275010,0.0,1050,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221,160,68.0,13108,8,5,0.0,2062.0,0.0,4,9,0,618.0,527146135,0.0,2079,608,2,1,1,168,0,0,0,0,0,0,0,0,0,0,1,0,0
222,20,0.0,13500,6,7,429.0,1602.0,1.0,1,4,1,564.0,905202230,0.0,1252,0,1,0,1,409,0,0,0,0,0,0,0,0,0,0,0,0,0
223,80,62.0,7750,7,5,0.0,384.0,0.0,3,7,1,400.0,528290190,0.0,774,656,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20,60.0,12450,5,5,836.0,1114.0,1.0,3,6,0,576.0,531375130,0.0,1114,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,120,0.0,4500,6,5,883.0,1224.0,1.0,2,5,0,402.0,923203190,425.0,1224,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,60,77.0,11198,9,5,0.0,1122.0,0.0,4,11,1,656.0,527212050,245.0,1134,1370,2,1,1,144,0,0,0,0,0,0,0,0,0,0,1,0,0
227,190,79.0,6221,5,5,533.0,728.0,0.0,3,5,0,528.0,909281020,0.0,760,595,2,0,1,0,144,0,0,0,0,0,0,0,0,0,0,1,0
228,80,120.0,13200,6,6,375.0,741.0,0.0,5,9,1,658.0,903453080,234.0,1497,797,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
229,120,65.0,8769,9,5,1540.0,1702.0,1.0,1,7,1,1052.0,528180140,766.0,1702,0,1,1,1,0,224,0,0,0,0,0,0,1,0,0,0,0,1
230,80,85.0,10200,6,5,783.0,1461.0,1.0,3,5,1,600.0,916403230,219.0,1509,0,2,0,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0
231,70,60.0,9550,7,5,216.0,756.0,1.0,3,7,1,642.0,909275230,0.0,961,756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,20,42.0,10331,7,7,215.0,1265.0,0.0,3,6,0,528.0,916403040,0.0,1240,0,2,0,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0
233,80,59.0,9587,7,5,655.0,856.0,1.0,2,5,0,400.0,528235180,182.0,1166,0,2,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0
234,70,90.0,9900,5,8,0.0,504.0,0.0,3,7,0,0.0,902105060,0.0,764,700,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,20,0.0,22002,6,7,1386.0,1592.0,1.0,3,6,1,510.0,534425015,136.0,1652,0,1,1,1,0,201,0,0,0,0,1,0,0,0,0,0,0,0
236,60,100.0,13000,6,6,448.0,896.0,0.0,4,8,1,509.0,535126010,576.0,1182,960,2,1,1,0,252,0,0,0,0,1,0,0,0,0,0,0,0
237,20,75.0,8250,6,7,787.0,1092.0,1.0,3,6,0,504.0,534403050,260.0,1092,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,50,81.0,8170,7,7,526.0,1022.0,0.0,4,7,1,451.0,909280070,270.0,1122,549,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,20,80.0,12048,5,6,0.0,0.0,0.0,3,7,1,569.0,905451050,232.0,1488,0,1,0,1,0,348,1,0,1,0,0,0,0,0,0,0,0,0
240,20,89.0,10858,5,6,40.0,1444.0,1.0,2,6,1,240.0,534475160,150.0,1624,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
241,120,61.0,7577,6,5,20.0,1362.0,0.0,2,6,1,460.0,528174010,256.0,1362,0,2,0,1,192,0,0,0,0,0,0,0,1,0,0,0,0,0
242,20,62.0,7500,7,5,902.0,1218.0,1.0,2,6,0,462.0,528488140,210.0,1218,0,2,0,1,168,0,0,0,0,0,0,0,0,0,1,0,0,1
243,30,51.0,6120,6,5,960.0,1124.0,1.0,2,5,1,288.0,903234050,0.0,1068,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,20,69.0,23580,6,6,776.0,1625.0,0.0,3,6,1,576.0,913350030,0.0,1625,0,2,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0
245,160,44.0,5306,7,7,495.0,1064.0,1.0,2,5,1,504.0,527190050,0.0,1064,703,2,0,1,441,0,0,0,0,0,0,0,0,0,0,1,0,0
246,20,70.0,8092,6,8,824.0,1050.0,1.0,3,6,0,286.0,535301150,176.0,1050,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,20,77.0,8593,4,6,288.0,907.0,0.0,3,5,0,352.0,534277060,0.0,907,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,50,64.0,11067,2,4,0.0,0.0,0.0,1,4,0,256.0,910206010,0.0,640,0,1,0,1,48,0,1,0,0,1,0,0,0,0,0,0,0,0
249,60,0.0,11929,8,7,0.0,1242.0,0.0,4,9,1,751.0,528363020,466.0,1251,1250,2,1,1,192,0,0,0,0,0,0,1,0,0,0,0,0,0
250,20,90.0,9900,5,5,1059.0,1209.0,1.0,3,6,0,504.0,534401110,0.0,1209,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,70,50.0,4882,4,7,120.0,348.0,0.0,2,5,0,231.0,534453140,0.0,453,453,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,20,0.0,11423,8,5,1358.0,1581.0,1.0,3,6,1,670.0,907252120,479.0,1601,0,2,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0
253,20,65.0,8772,7,5,996.0,1336.0,1.0,3,6,0,502.0,907414040,0.0,1336,0,2,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,1
254,50,63.0,7628,4,6,0.0,801.0,0.0,2,8,0,440.0,902109120,0.0,1095,561,2,0,1,187,0,0,0,0,0,0,0,0,1,0,0,0,0
255,20,77.0,8335,5,5,0.0,0.0,0.0,3,5,1,0.0,905477010,0.0,1124,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
256,60,71.0,8220,7,5,544.0,982.0,0.0,3,8,1,431.0,528280180,647.0,1008,884,2,1,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0
257,190,107.0,10615,3,5,440.0,978.0,1.0,3,7,0,420.0,535353140,0.0,1014,685,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
258,50,50.0,6000,6,7,300.0,780.0,0.0,3,6,0,312.0,903228150,0.0,780,636,1,1,1,221,0,0,1,0,0,0,0,0,0,0,0,0,0
259,30,55.0,5350,3,2,0.0,728.0,0.0,3,6,0,0.0,534451150,0.0,1306,0,1,0,1,263,0,0,1,0,0,0,0,0,0,0,0,0,0
260,30,60.0,5400,4,7,0.0,672.0,0.0,2,4,0,308.0,535380110,0.0,672,0,1,0,1,88,0,0,0,0,0,0,0,0,1,0,0,0,0
261,20,0.0,17979,5,6,785.0,1113.0,1.0,3,6,0,257.0,923227030,0.0,1160,0,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
262,20,68.0,9520,4,5,767.0,911.0,0.0,2,5,0,286.0,908250090,115.0,930,0,1,0,1,134,0,0,0,1,0,0,0,0,0,0,0,0,0
263,30,50.0,5330,4,7,280.0,420.0,0.0,2,5,0,0.0,534450150,0.0,708,0,1,0,1,164,0,0,1,0,0,0,0,0,0,0,0,0,0
264,120,50.0,8012,6,5,430.0,1575.0,1.0,2,5,0,529.0,531451030,0.0,1575,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,20,75.0,9000,5,6,773.0,1059.0,1.0,3,6,0,286.0,905105010,0.0,1059,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,20,62.0,14299,4,3,513.0,1005.0,1.0,3,5,0,440.0,905101070,0.0,1005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,60,0.0,7050,7,5,738.0,1057.0,1.0,3,7,1,650.0,534104090,0.0,1057,872,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,160,30.0,3180,7,5,0.0,600.0,0.0,2,4,0,480.0,533212130,0.0,520,600,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,60,112.0,16451,8,5,0.0,1765.0,0.0,4,9,1,795.0,528178090,221.0,1804,886,2,1,1,268,0,0,0,0,0,0,0,1,0,0,0,0,0
270,20,76.0,12887,5,7,207.0,833.0,1.0,2,5,0,495.0,923276030,0.0,833,0,1,0,1,431,0,0,0,0,0,0,0,0,0,0,0,0,0
271,60,105.0,15578,6,5,0.0,728.0,0.0,3,8,0,429.0,528221100,0.0,728,728,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,20,60.0,7200,5,8,398.0,864.0,1.0,3,5,0,720.0,535451110,0.0,864,0,1,0,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0
273,20,48.0,17043,6,5,0.0,1362.0,0.0,3,7,1,435.0,527302175,0.0,1586,0,2,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0
274,80,125.0,10000,5,6,678.0,1058.0,1.0,3,6,1,300.0,535178100,272.0,1370,0,1,0,1,191,120,0,0,0,0,1,0,0,0,0,0,0,0
275,20,75.0,8050,6,5,475.0,914.0,1.0,2,4,0,0.0,908130020,0.0,914,0,1,0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,0
276,120,43.0,3182,7,5,16.0,1373.0,0.0,2,7,1,430.0,528228435,16.0,1555,0,2,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0
277,160,24.0,1950,6,6,81.0,716.0,1.0,3,6,1,452.0,909451150,0.0,716,840,2,1,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0
278,20,70.0,7700,5,5,138.0,882.0,1.0,3,5,0,461.0,907203060,0.0,882,0,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
279,30,98.0,8731,5,5,645.0,915.0,0.0,3,6,1,495.0,903205085,0.0,1167,0,1,0,1,0,126,0,1,0,0,0,0,0,0,0,0,0,0
280,120,89.0,8232,9,5,1204.0,1800.0,1.0,2,6,1,944.0,528186130,714.0,1800,0,2,0,1,210,0,0,0,0,0,0,0,1,0,0,0,0,1
281,160,24.0,2280,6,6,514.0,855.0,0.0,3,6,1,440.0,527453130,0.0,855,601,2,1,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0
282,60,68.0,8935,7,5,0.0,831.0,0.0,3,7,0,493.0,907192030,95.0,831,829,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
283,80,0.0,9125,7,5,0.0,384.0,0.0,3,7,1,392.0,527165100,170.0,812,670,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
284,20,0.0,11075,6,5,299.0,1190.0,0.0,3,7,1,552.0,905352010,136.0,1522,0,2,0,1,0,168,0,0,0,0,0,0,0,0,0,0,0,0
285,20,113.0,13438,9,5,1758.0,2190.0,1.0,3,9,1,780.0,916382100,246.0,2036,0,2,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
286,20,82.0,11070,5,5,55.0,1582.0,1.0,2,5,0,672.0,914476430,0.0,1595,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,60,65.0,7800,7,5,0.0,891.0,0.0,3,8,0,462.0,531376030,172.0,891,795,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
288,90,78.0,7060,7,5,1309.0,1344.0,2.0,2,8,0,784.0,923202015,200.0,1344,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,90,0.0,11836,5,5,149.0,1652.0,0.0,4,8,0,928.0,923226150,0.0,1652,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,50,60.0,8382,4,5,0.0,832.0,0.0,3,5,0,263.0,535180130,0.0,832,505,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,80,102.0,10192,7,6,0.0,570.0,0.0,4,8,1,487.0,534126060,143.0,1222,698,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,120,0.0,4426,6,5,662.0,848.0,1.0,1,3,0,420.0,907290250,205.0,848,0,1,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0
293,120,24.0,2280,7,5,435.0,1057.0,0.0,2,4,1,440.0,527453140,0.0,1055,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,120,0.0,2887,6,5,1003.0,1291.0,1.0,2,6,1,431.0,905351089,0.0,1291,0,1,0,1,307,0,0,0,0,0,0,0,0,0,0,0,0,0
295,30,60.0,8520,6,8,0.0,624.0,0.0,2,5,0,484.0,902207140,0.0,720,0,1,0,1,106,0,0,0,0,0,0,0,0,1,0,0,0,0
296,180,21.0,1596,4,5,462.0,462.0,1.0,2,5,0,297.0,923225360,0.0,526,462,1,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
297,50,78.0,15600,5,7,312.0,1067.0,1.0,3,7,1,295.0,909426090,0.0,986,537,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,60,65.0,9313,7,5,0.0,864.0,0.0,3,7,0,572.0,907412020,0.0,864,864,2,1,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0
299,120,22.0,11064,8,5,560.0,1230.0,1.0,1,4,1,477.0,533250110,0.0,1239,0,1,1,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0
300,50,75.0,9000,5,5,330.0,1151.0,0.0,4,7,0,356.0,910226040,162.0,1151,804,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,70,75.0,12000,7,7,275.0,704.0,0.0,3,7,1,234.0,909425060,0.0,860,704,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,80,62.0,7692,4,6,0.0,416.0,0.0,3,6,0,312.0,908276140,0.0,1204,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
303,20,81.0,14267,6,6,923.0,1329.0,0.0,3,6,0,312.0,526351010,108.0,1329,0,1,1,1,393,0,0,0,0,0,1,0,0,0,0,0,0,0
304,20,75.0,9675,5,6,330.0,864.0,0.0,3,5,0,440.0,907202220,0.0,879,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,20,60.0,8400,4,4,0.0,721.0,0.0,2,4,0,294.0,531477020,0.0,841,0,1,0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0
306,50,50.0,7500,6,6,0.0,784.0,0.0,3,6,0,649.0,535354130,0.0,900,412,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,75,60.0,9600,6,5,319.0,735.0,0.0,3,8,1,396.0,902305080,0.0,1134,924,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308,120,0.0,5814,8,5,1036.0,1220.0,1.0,1,4,1,565.0,527182110,0.0,1360,0,1,0,1,63,0,0,0,0,0,0,0,0,0,0,1,0,0
309,20,0.0,14860,8,5,1538.0,1778.0,1.0,3,6,1,715.0,907255060,240.0,1786,0,2,0,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0
310,60,0.0,14803,6,5,416.0,825.0,0.0,4,8,1,495.0,534250300,252.0,1097,896,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,50,50.0,7550,4,5,0.0,951.0,0.0,4,7,0,280.0,905480090,0.0,986,376,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312,60,65.0,8125,7,5,812.0,1092.0,1.0,2,7,0,438.0,528480130,100.0,1112,438,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
313,20,40.0,13673,5,5,0.0,1140.0,0.0,3,8,1,349.0,532376090,0.0,1696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,160,21.0,1533,4,5,408.0,546.0,0.0,3,5,0,286.0,923228180,0.0,546,546,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,120,61.0,7658,9,5,456.0,1752.0,1.0,2,6,1,576.0,528180070,412.0,1752,0,2,0,1,196,0,0,0,0,0,0,0,1,0,0,0,0,0
316,60,63.0,12292,9,5,205.0,1094.0,0.0,4,11,1,675.0,527210050,184.0,1102,1371,2,1,1,246,0,0,0,0,0,0,0,0,0,0,1,0,1
317,20,122.0,11923,9,5,0.0,1800.0,0.0,2,7,0,702.0,906380100,0.0,1800,0,2,0,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0
318,60,91.0,10010,7,5,228.0,1080.0,1.0,4,9,1,783.0,528365080,320.0,1108,1089,2,1,1,385,0,0,0,0,0,0,1,0,0,0,0,0,0
319,50,0.0,12358,5,6,360.0,720.0,0.0,2,7,0,660.0,903475040,0.0,854,0,1,1,1,237,0,0,0,0,0,0,0,0,1,0,0,0,0
320,60,63.0,8577,7,5,0.0,847.0,0.0,3,7,1,433.0,528240130,0.0,847,886,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
